2|1115|D|2013|5|ESSÊNCIAL A JUSTIÇA|140000.00|40000.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
10|126|R|2005|5|COTA-PARTE ITR (100%)|10000.00|10000.00|7592.54|11965.04|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
1|123|R|2007|5|AMORTIZAÇÕES DE EMPRÉSTIMOS|700000.00|700000.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
3|171|R|2016|1|Cota-Parte do FPM|25532948.04|27556816.79|33887197.79|29485297.51|25828146.53|25535148.06|21288811.76|24230195.94|27357793.24|46260224.74|30076561.31|37651506.28|370000000.00|356359522.15|Apr 26 2016 08:03:08:633PM
9|1100109|D|2013|2|SEC. DE INFRA - ESTRUTURA|11440.51|217019.56|0.00|71141.84|157318.23|1376580.35|0.00|222991.40|1154218.95|630.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
10|22|R|2008|2|COM ENSINO FUNDAMENTAL|135383400.00|135383400.00|21492453.21|45844896.60|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
16|6|R|2007|5|(-) DEDUÇÃO PARA O FUNDEB|-46936803.00|-46936803.00|-41952231.20|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|19001|D|2005|1|ADMINISTRAÇÃO GERAL|442959.00|442959.00|71219.24|71219.24|740.35|740.35|870521.40|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
5|11121|R|2013|5|ATIVO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
1|322|R|2008|4|PARA REFINANCIAMENTO DE OUTRAS DÍVIDAS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
1|44|D|2004|6|REFINANCIAMENTO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
10|4|D|2006|3|VINCULADAS AO FUNDEF, NO ENSINO FUNDAMENTAL (IX)|45000000.00|45150000.00|6888662.05|17980385.79|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
3|177|R|2008|3|TRANSFERÊNCIAS LEI COMPLEMENTAR 61/1989|62208.20|17837.29|44968.41|47968.76|35780.89|47244.18|57159.82|29047.09|67148.95|18638.49|42387.30|42738.41|7000000.00|493249.98|Apr  3 2014 09:55:22:667AM
3|175|R|2008|2|COTA-PARTE ITR|663.81|138.40|261.78|277.50|18.46|9213.16|526.86|0.00|661.07|0.00|664.68|146.77|8447.00|12383.08|Apr  3 2014 09:55:22:667AM
5|6123|R|2014|1|CONTRIBUIÇÃO PATRONAL DE PENSIONISTA MILITAR|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Sep 24 2014 05:53:42:060PM
2|131002|D|2011|4|  811-DESPORTO DE RENDIMENTO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|116025|D|2010|5|  694-SERVIÇOS FINANCEIROS|15000000.00|19311468.00|1166078.72|18550466.19|1155127.18|18486582.60|18504246.82|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
102|71|C|2011|2|PASSIVO ATUARIAL|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
5|5|R|2005|3|OUTROS APORTES AO RPS (V)|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
5|3|D|2009|5|RESERVA DO RPPS (IX)|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
106|2004|D|2007|2|ICV|0.00|5001.09|13130.40|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
106|1002|D|2007|2|GABINETE DO PREFEITO|10961.42|0.00|15861.90|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|16001|D|2004|4|ADMINISTRACAO GERAL|17820671.00|15956813.00|1947874.65|6757746.47|1903408.09|5733748.08|6975591.18|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|126002|D|2010|6|  304 - VIGILÂNCIA SANITÁRIA|4000.00|4000.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|116003|D|2014|1|  129-ADMINISTRAÇÃO DE RECEITAS|2200000.00|2200000.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Sep 24 2014 05:53:42:060PM
2|123003|D|2008|3|  451-INFRA-ESTRUTURA URBANA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
7|6|D|2012|3|DESPESAS DE CAPITAL (XI)|385664874.66|30780226.87|62222405.92|53266190.24|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
5|61|D|2009|6|DESPESAS CORRENTES|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
3|111|R|2012|1|IPTU|3276633.56|1355434.74|1433220.96|1184019.76|1198010.27|1191781.59|1025544.20|1035519.13|963904.54|718107.61|664900.01|23003132.27|33000000.00|32957525.29|Apr  3 2014 09:55:22:667AM
3|13|R|2014|4|Receita Patrimonial|1475692.35|1713230.27|-704284.11|25400415.94|1329187.48|1455501.75|1610669.73|2275747.34|2299877.63|2256171.46|2314810.75|2724188.97|22697201.63|36704344.57|Sep 24 2014 05:53:42:060PM
300|178|R|2010|8|OUTRAS TRANSFERÊNCIAS CORRENTES|1811731.63|1692068.55|5651258.19|4298520.24|7785430.80|5370400.20|2482911.99|1988428.29|1424668.39|1783599.66|1328097.08|0.00|58426033.99|37565714.45|Apr  3 2014 09:55:22:667AM
9|2003|D|2004|4|ICV|25714.68|0.00|9300.00|15928.28|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
7|151|R|2015|6|DÍVIDA ATIVA|25887124.26|1720759.40|24617861.26|18435619.29|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Feb 11 2016 08:02:02:097AM
10|10|C|2013|4|PAGAMENTOS EFETUADOS ATÉ O BIMESTRE|0.00|41243473.08|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
10|75|R|2015|1|COTA-PARTE ITR DESTINADA AO FUNDEB|4800.00|4800.00|315.59|315.59|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Feb 11 2016 08:02:02:097AM
10|7|D|2008|1|ENSINO PROFISSIONAL NÃO INTEGRADO AO ENSINO REGULAR|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
10|133|R|2009|4|DÍVIDA ATIVA DO ISS|2500000.00|2500000.00|589917.63|1726260.64|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
3|173|R|2008|5|FUNDEB|5308565.24|6323100.80|6525705.09|6543529.89|5082845.62|5796424.46|6535483.42|5497612.91|5478699.60|6450064.80|5593308.44|5450408.88|81897425.00|59695311.53|Apr  3 2014 09:55:22:667AM
16|6|D|2006|4|RP INSCRITOS NO EXERCÍCIO SEM DISPONIBILIDADE FINANCEIRA VINCULADA DE RECURSOS PRÓPRIOS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|1340|D|2007|6|DIREITOS DA CIDADANIA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|210|D|2005|6|URBANISMO|79376293.00|73490403.00|2747498.78|13781147.94|3323226.05|12860872.07|12860872.07|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
1|41|D|2006|2|INVESTIMENTOS|234297100.00|-8410319.00|225886781.00|20864488.31|23487283.47|1798272.82|1887204.25|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
5|3|C|2009|1|INVESTIMENTOS|1111377.93|837039.76|1111377.93|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|112009|D|2009|6|  183-INFORMAÇÃO E INTELIGÊNCIA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|116013|D|2007|1|PLANEJAMENTO E ORÇAMENTO|1152650.00|852650.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
6|5|C|2004|6|PASSIVOS RECONHECIDOS (V)|21460252.56|45070375.74|8032336.02|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
102|23|C|2011|2|(-) RESTOS A PAGAR PROCESSADOS|179781.66|179781.66|179781.66|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|120002|D|2012|6|  366-EDUCAÇÃO DE JOVENS E ADULTOS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
6|1|C|2015|2|DÍVIDA CONSOLIDADA (I)|216672542.86|216672542.86|216672542.86|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Feb 11 2016 08:02:02:097AM
1|1131|R|2014|3|RECEITAS IMOBILIÁRIAS|100000.00|100000.00|4842.96|69697.62|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Sep 24 2014 05:53:42:060PM
10|122|R|2004|4|Outras Receitas de Transferências|240339920.00|240339920.00|29959926.05|123360901.88|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
5|61|D|2006|4|DESPESAS CORRENTES|917000.00|2357000.00|218930.53|861681.16|949234.55|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
10|143|R|2015|3|DÍVIDA ATIVA DO IRRF|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Feb 11 2016 08:02:02:097AM
2|116015|D|2012|2|  241-ASSISTÊNCIA AO IDOSO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|118006|D|2011|4|  812-DESPORTO COMUNITÁRIO|555000.00|1951600.00|9847.80|113747.80|104999.80|112199.80|113747.80|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
3|112|R|2007|4|ISS|5124494.61|4860357.89|4996746.47|5597483.54|5918724.33|5565932.87|5266085.79|5482329.16|6099777.04|5661594.68|6411352.62|6409345.69|78129000.00|57779140.50|Apr  3 2014 09:55:22:667AM
2|19004|D|2006|4|SERVIÇOS URBANOS|116000.00|8000.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
5|2|R|2009|2|BANCOS CONTA MOVIMENTO|29630000.00|29630000.00|5563639.26|10058330.32|8863794.44|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
16|21|R|2014|3|DA UNIÃO PARA O MUNICÍPIO|504065250.00|504065250.00|157689933.67|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Sep 24 2014 05:53:42:060PM
106|2002|D|2009|2|FUNDO MUNICIPAL DE SAÚDE|90400.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
1|121|R|2005|3|CONTRIBUIÇÕES SOCIAIS|10427000.00|10427000.00|4650385.34|13839348.36|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|115003|D|2008|3|  128-FORMACÃO DE RECURSOS HUMANOS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
108|41|R|2008|2|OPERACÕES DE CRÉDITO POR ANTECIPAÇÃO DA RECEITA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|111002|D|2008|3|  062-DEF. INTER. PUB. PROC. JUDICIÁRIO|250000.00|230000.00|87000.00|92400.00|31750.00|31750.00|74445.46|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
10|4|R|2015|1|18 - ENSINO FUNDAMENTAL|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Feb 11 2016 08:02:02:097AM
5|71|C|2014|1|ALIENAÇÃO DE BENS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Sep 24 2014 05:53:42:060PM
7|142|R|2004|6|(-) Aplicações Financeiras|7120000.00|250214.21|1685317.39|3935768.35|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|113005|D|2012|4|  722-TELEOMUNICAÇÕES|90000.00|17000.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
14|1|R|2009|1|RECEITAS DE CAPITAL|417709.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|124004|D|2007|6|RECUPERAÇÃO ÁREAS DEGREDADAS|8930000.00|8999792.50|65768.00|387768.00|215768.00|387768.00|387768.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
10|133|R|2008|3|DÍVIDA ATIVA DO ISS|942000.00|942000.00|147517.73|953272.99|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
5|124|R|2014|3|(-) DEDUÇÕES DA RECEITA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Sep 24 2014 05:53:42:060PM
16|91|D|2015|2|ATENÇÃO BÁSICA|149035684.00|140761684.00|36618644.34|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Feb 11 2016 08:02:02:097AM
16|93|D|2005|4|SUPORTE PROFILÁTICO E TERAPÊUTICO|4500000.00|4000000.00|296138.28|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
106|1013|D|2006|2|SEC. DE SAÚDE|0.00|186318.40|3872784.93|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
105|221|C|2011|1|DO EXERC-CIO|3267646.43|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|14003|D|2004|1|ASS. A CRIANCA E AO ADOLESCENTE|5445388.00|5456388.00|187210.00|187210.00|104500.00|104500.00|1428691.01|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|1170|D|2009|1|TRABALHO|12557949.00|12307949.00|55046.97|55046.97|14735.32|14735.32|66938.83|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
105|421|C|2010|3|DO EXERCÍCIO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
10|131|R|2009|2|IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS|87430400.00|87430400.00|14751174.45|30253973.34|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
10|3|R|2012|6|TRANSFERÊNCIAS DO FNDE|11000000.00|12948753.34|8062684.18|20226248.69|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
1|1222|R|2012|2|ALIENAÇÃO DE BENS IMÓVEIS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|11001|D|2005|1|ADMINISTRAÇÃO GERAL|1010328.00|1010328.00|43056.74|43056.74|41565.82|41565.82|843031.13|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
9|1100119|D|2013|3|SECRETARIA DE TRANSPARÊNCIA PÚBLICA|0.00|0.00|0.00|0.00|0.00|25681.36|0.00|25681.36|6320.00|6320.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|1300|D|2009|5|TRANSPORTE|40758600.00|38456100.00|1948700.15|18749626.46|2825683.51|10877595.29|13178169.40|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|21003|D|2005|1|ORDENAMENTO TERRITORIAL|105524.00|105524.00|0.00|0.00|0.00|0.00|4496.76|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
106|2003|D|2005|3|FUNJOPE|0.00|40547.38|219654.78|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
16|21|R|2007|1|DA UNIÃO PARA O MUNICÍPIO|180249541.00|180249541.00|22392840.05|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|116008|D|2013|5|  128-FORMAÇÃO DE RECURSOS HUMANOS|2925000.00|441920.00|4793.82|67775.70|21984.23|61780.19|80397.42|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
1|221|R|2005|4|ALIENAÇÃO DE BENS MÓVEIS|22000.00|22000.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
1|1153|R|2015|4|RECEITA DA INDÚSTRIA DE CONSTRUÇÃO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Feb 11 2016 08:02:02:097AM
2|125001|D|2013|6|  571-DESENVOLVIMENTO CIENTÍFICO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
1|21|R|2008|5|RECEITAS CORRENTES INTRAORÇAMENTÁRIAS|23445000.00|23445000.00|4043951.60|20773331.40|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
10|1|D|2009|6|RECEITA DE IMPOSTOS (I)|57065400.00|61300826.57|14804311.59|59036068.68|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
108|9|R|2003|3|LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|116012|D|2008|1|  032-CONTROLE EXTERNO|75000.00|75000.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
105|231|C|2007|3|CONSIGNAÇiES|27774208.16|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|115001|D|2011|5|  122-ADMINISTRAÇÃO GERAL|4173000.00|7784000.00|1166265.91|4811601.60|1040536.17|4549562.34|4647464.01|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
7|141|R|2006|1|TRANSFERENCIAS CORRENTES|513353814.00|76921231.94|76921231.94|70512845.54|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|29001|D|2005|1|CONSERVAÇÃO DE ENERGIA|13092405.00|13092405.00|0.00|0.00|0.00|0.00|768481.89|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
10|22|R|2009|3|COTA-PARTE ICMS|140907000.00|140907000.00|23146452.31|67944633.25|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
1|142|D|2014|2|INVERSÕES FINANCEIRAS|8077500.00|-263995.00|7813505.00|602103.20|602103.20|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Sep 24 2014 05:53:42:060PM
10|10|C|2013|5|PAGAMENTOS EFETUADOS ATÉ O BIMESTRE|0.00|43572924.31|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
10|113|R|2015|6|DÍVIDA ATIVA DO IPTU|8400000.00|10737124.26|977747.77|14096415.13|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Feb 11 2016 08:02:02:097AM
10|26|R|2007|2|COTA-PARTE IPVA|23000000.00|23000000.00|3346005.23|5600322.14|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|112013|D|2007|1|ASSISTÊNCIA HOSPITALAR E AMBULATORIAL|10000.00|10000.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
5|113|R|2014|1|RECEITA DE SERVIÇOS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Sep 24 2014 05:53:42:060PM
5|1141|R|2016|1|COMPENSAÇÃO PREVIDENCIÁRIA DO RGPS PARA O RPPS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr 26 2016 08:03:08:633PM
2|1280|D|2011|1|COMUNICAÇÕES|12089766.00|12089766.00|5656600.00|5656600.00|564194.04|564194.04|1306179.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
5|1112|R|2005|4|CONTRIBUIÇÃO DE SERVIDOR INATIVO CIVIL|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
1|1231|R|2010|4|AMORTIZAÇÕES DE EMPRÉSTIMOS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
6|71|C|2005|1|ATIVO DISPONÍVEL|127154.40|127154.40|2437030.96|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
16|23|D|2015|5|DEMAIS MUNICÍPIOS PARA OS DEMAIS MUNICÍPIOS|3938564.00|3938564.00|1404353.07|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Feb 11 2016 08:02:02:097AM
2|120006|D|2011|1|CONTROLE EXTERNO|3200.00|3200.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
103|22|R|2011|1|OUTRAS GARANTIAS NOS TERMOS DA LRF|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|116018|D|2010|3|  272-PREVIDÊNCIA DO REGIME ESTATUÁRIO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
16|4|R|2013|5|(-) DESPESAS COM INATIVOS E PENSIONISTAS|621445756.00|632836927.80|266572286.94|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
2|131004|D|2015|3|  122-ADMINISTRAÇÃO GERAL|2448000.00|2448000.00|381331.15|1057390.12|381331.15|1057390.12|1223674.13|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Feb 11 2016 08:02:02:097AM
2|131005|D|2012|2|  241-ASSISTÊNCIA AO IDOSO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
9|2009|D|2006|5|EMLUR|0.00|31310.97|0.00|31192.25|118.72|39935.43|0.00|29602.78|10332.65|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
6|3|C|2013|4|DÍVIDA CONSOLIDADA LÍQUIDA (III) = (I - II)|81305018.22|-173310287.80|-228793278.14|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
7|121|R|2006|5|RECEITA PREVIDENCIÁRIA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
7|111|R|2009|2|IPTU|26450400.00|3156215.99|18915336.41|16610297.37|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
1|113|R|2012|3|RECEITA PATRIMONIAL|42699000.00|43149000.00|3639028.28|12933956.47|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|Apr  3 2014 09:55:22:667AM
