19123200|Multas e juros de mora da Contribuição Social sobre o Lucro das Pessoas Jurídicas|N
19123201|Receita de Multas e Juros de Mora  da Contribuição Social sobre o Lucro das Pessoas Jurídicas|S
19123202|Receita de Parcelamentos – Multas e Juros de Mora da Contribuição Social sobre o Lucro das Pessoas Jurídicas|S
19123300|Multas e juros de mora sobre a Contribuição dos Concursos de Prognósticos|N
19123301|Multas e Juros de Mora  da Contribuição sobre a Receita da Loteria Federal|S
19123302|Multas e Juros de Mora da Contribuição sobre a Receita de Loterias Esportivas|S
19123303|Multas e Juros de Mora da Contribuição sobre a Receita de Concursos Especiais de Loterias Esportivas|S
19123304|Multas e Juros de Mora da Contribuição sobre a Receita de Loterias de Números|S
19123305|Multas e Juros de Mora da Contribuição sobre a Receita da Loteria Instantânea|S
19123306|Multas e Juros de Mora de Prêmios Prescritos da Loteria Federal|S
19123307|Multas e Juros de Mora sobre a Receita da Contribuição de Outros Concursos de Prognósticos|S
19123400|Multas e Juros de Mora da Contribuição sobre a Receita das Concessionárias de Energia Elétrica|S
19123500|Multas e Juros de Mora da Cota-Parte da Contribuição Sindical|S
19123600|Multas e Juros de Mora da Contribuição sobre a Receita de Sorteios Realizados por Entidades Filantrópicas|S
19125100|Multas e Juros de Mora da Contribuição sobre a Aposta em Competições Hípicas|S
19125200|Multas e Juros de Mora da Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante|S
19125300|Multas e Juros de Mora da Contribuição Relativa à Despedida de Empregado sem Justa Causa|S
19125400|Multas e Juros de Mora da Contribuição sobre a Remuneração Devida ao Trabalhador|S
19125500|Juros de Mora do FUNDAF – Receita de Contribuições|N
19125501|Juros de Mora do FUNDAF – Receita da Contribuição para o Financiamento da Seguridade Social|S
19125502|Juros de Mora do FUNDAF - Receita de Parcelamentos da Contribuição para o Financiamento da Seguridade Social|S
19125503|Juros de Mora do FUNDAF - Receita da Contribuição sobre Movimentação Financeira|S
19125504|Juros de Mora do FUNDAF - Receita de Parcelamentos da Contribuição sobre Movimentação Financeira|S
19125505|Juros de Mora do FUNDAF – Receita das Contribuições para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público|S
19125506|Juros de Mora do FUNDAF - Receita de Parcelamentos das Contribuições para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público|S
19125507|Juros de Mora do FUNDAF - Receita da Contribuição Social sobre o Lucro das Pessoas Jurídicas|S
19125508|Juros de Mora do FUNDAF - Receita de Parcelamentos da Contribuição Social sobre o Lucro das Pessoas Jurídicas|S
19125509|Juros de Mora do FUNDAF – Contribuição sobre a Receita da Loteria Federal|S
19125510|Juros de Mora do FUNDAF - Contribuição sobre a Receita de Loterias Esportivas|S
19125511|Juros de Mora do FUNDAF - Contribuição sobre a Receita de Concursos Especiais de Loterias Esportivas|S
19125512|Juros de Mora do FUNDAF - Contribuição sobre a Receita de Loterias de Números|S
19125513|Juros de Mora do FUNDAF - Contribuição sobre a Receita da Loteria Instantânea|S
19125514|Juros de Mora do FUNDAF – Receita de Prêmios Prescritos de Loterias Federais|S
19125600|Multas e Juros de Mora das Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência dos Servidores|S
19129900|Multas e Juros de Mora de Outras Contribuições|N
19129901|Multas e Juros de Mora de Outras Contribuições – Principal|S
19129902|Parcelamentos – Multas e Juros de Mora de Outras Contribuições|S
19130000|Multa e Juros de Mora da Dívida Ativa dos Tributos|N
19130100|Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Importação|N
19130101|Receita de Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Importação|S
19130102|Receita de Parcelamentos – Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Importação|S
19130200|Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Renda e Proventos de Qualquer Natureza|N
19130201|Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Renda das Pessoas Físicas|S
19130202|Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Renda das Pessoas Jurídicas|S
19220600|Ressarcimento do Custo de Disponibilização de Medicamentos|S
19130203|Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Renda - Retido nas Fontes|S
19130204|Receita de Parcelamentos – Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Renda - Pessoas Jurídicas|S
19130205|Receita de Parcelamentos - Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Renda - Retido na Fonte|S
19130206|Receita de Parcelamentos – Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Renda – Pessoas Físicas|S
19130207|Multas da Dívida Ativa do Imposto de Renda Pessoa Jurídica - Simples Nacional|S
19130208|Juros de Mora da Dívida Ativa do Imposto de Renda Pessoa Jurídica - Simples Nacional|S
19130300|Multas e Juros de Mora da Dívida Ativa do Imposto sobre Produtos Industrializados|N
19130301|Receita de Multas e Juros de Mora da Dívida Ativa do Imposto sobre Produtos Industrializados|S
19130302|Receita de Parcelamentos – Multas e Juros de Mora da Dívida Ativa do Imposto sobre Produtos Industrializados|S
19130303|Multas da Dívida Ativa do Imposto sobre Produtos Industrializados - Simples Nacional|S
19130304|Juros de Mora da Dívida Ativa do Imposto sobre Produtos Industrializados - Simples Nacional|S
19130400|Multas e Juros de Mora da Dívida Ativa do Imposto sobre Operações de Crédito, Câmbio e Seguro ou Relativas a Títulos ou Valores Mobiliários|N
19130401|Receita de Multas e Juros de Mora da Dívida Ativa do Imposto sobre Operações de Crédito, Câmbio e Seguro ou Relativas a Títulos ou Valores Mobiliários|S
19130402|Receita de Parcelamentos – Multas e Juros de Mora da Dívida Ativa do Imposto sobre Operações de Crédito, Câmbio e Seguro ou Relativas a Títulos ou Valores Mobiliários|S
19130700|Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Exportação|N
19130701|Receita de Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Exportação|S
19130702|Receita de Parcelamentos – Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Exportação|S
19130800|Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Propriedade Territorial Rural|N
19130801|Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Propriedade Territorial Rural - Municípios Conveniados|S
19130802|Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Propriedade Territorial Rural - Municípios Não-Conveniados|S
19130900|Multas e Juros de Mora da Dívida Ativa da Taxa de Fiscalização das Telecomunicações|N
19130901|Multas e Juros de Mora da Dívida Ativa da Taxa de Fiscalização de Instalação|S
19130902|Multas e Juros de Mora da Dívida Ativa da Taxa de Fiscalização de Funcionamento|S
19131000|Multas e Juros de Mora da Dívida Ativa da Taxa de Fiscalização dos Produtos Controlados pelo Ministério do Exército|S
19131100|Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana – IPTU|S
19131200|Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Transmissão Inter-Vivos de Bens Imóveis – ITBI|S
19131300|Multas e Juros de Mora da Dívida Ativa do Imposto sobre Serviços de Qualquer Natureza – ISS|S
19131400|Multas e Juros de Mora da Dívida Ativa do Imposto sobre a Propriedade de Veículos Automotores – IPVA|S
19131500|Multas e Juros de Mora da Dívida Ativa do Imposto sobre Circulação de Mercadorias e Prestação de Serviços – ICMS|S
19131600|Multa e Juros de Mora da Dívida Ativa de Custas Judiciais|S
19132000|Multa e Juros de Mora da Dívida Ativa do Imposto sobre Transmissão “Causa Mortis” e Doação de Bens e Direitos|S
19133500|Multas e Juros de Mora da Dívida Ativa da Taxa de Fiscalização e Vigilância Sanitária|S
19139800|Multas e Juros de mora da Dívida Ativa das Contribuições de Melhoria.|S
19139900|Multas e Juros de Mora da Dívida Ativa de Outros Tributos|S
19140000|Multa e Juros de Mora da Dívida Ativa das Contribuições|N
19140100|Multas e Juros de Mora da Dívida Ativa da Contribuição para Financiamento da Seguridade Social|N
19140101|Receita de Multas e Juros de Mora  da Dívida Ativa da Contribuição para Financiamento da Seguridade Social|S
19140102|Receita de Parcelamentos – Multas e Juros de Mora da Dívida Ativa da Contribuição para Financiamento da Seguridade Social|S
19140200|Multas e Juros de Mora da Dívida Ativa da Contribuição do Salário-Educação|S
19140300|Multas e Juros de Mora da Dívida Ativa da Contribuição sobre Movimentação ou Transmissão de Valores e de Créditos e Direitos de natureza Financeira|N
19140301|Receita de Multas e Juros de Mora da Dívida Ativa da Contribuição sobre Movimentação ou Transmissão de Valores e de Créditos e Direitos de natureza Financeira|S
19140302|Receita de Parcelamentos – Multas e Juros de Mora da Dívida Ativa da Contribuição sobre Movimentação Financeira|S
19140400|Multas e Juros de Mora da Dívida Ativa das Contribuições Previdenciárias para o Regime Geral de Previdência Social.|N
19140401|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária do Segurado Obrigatório – Contribuinte Individual|S
19140402|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária do Segurado Assalariado|S
19140403|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária da Empresa sobre o Segurado Assalariado|S
19140404|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária da Empresa Optante pelo SIMPLES|S
19140405|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária sobre Espetáculo Desportivo|S
19140406|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária sobre Produção Rural|S
19140407|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária em Regime de Parcelamento de Débitos|S
19140408|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária para o Seguro de Acidente do Trabalho|S
19140409|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária sobre Reclamatória Trabalhista|S
19140410|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária do Segurado em Regime de Parcelamento de Débitos dos Municípios|S
19140411|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária do Segurado Obrigatório – Empresário|S
19140412|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária do Segurado Facultativo|S
19140413|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária do Segurado Especial|S
19140414|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária do Segurado Obrigatório – Empregado Doméstico|S
19140415|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária dos Órgãos do Poder Público|S
19140416|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária das Entidades Filantrópicas|S
19140417|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária – Retenção sobre Nota Fiscal – Sub-rogação|S
19140418|Multas e Juros de Mora da Dívida Ativa de Arrecadação FIES – Certificados Financeiros do Tesouro Nacional|S
19140419|Multas e Juros de Mora da Dívida Ativa da Arrecadação FNS – Certificados Financeiros do Tesouro Nacional|S
19140420|Multas e Juros de Mora da Dívida Ativa de Certificados da Dívida Pública – CDP|S
19140421|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária na Forma de Depósito Judicial, Recursal e Custas Judiciais|S
19140422|Multas e Juros de Mora da Dívida Ativa da Contribuição Previdenciária – Parcelamentos|S
19140424|Multas e Juros da Dívida Ativa da Contribuição Previdenciária da Empresa Incidente sobre a Receita Bruta|S
19140499|Multas e Juros de Mora da Dívida Ativa de Outras Contribuições Previdenciárias|S
19140500|Multas e Juros de Mora da Dívida Ativa das Contribuições para o PIS/PASEP|N
19140501|Receita de Multas e Juros de Mora da Dívida Ativa das Contribuições para o PIS/PASEP|S
19140502|Receita de Parcelamentos – Multas e Juros de Mora da Dívida Ativa das Contribuições para o PIS/PASEP|S
19140600|Multas e Juros de Mora da Dívida Ativa da Contribuição Social sobre o Lucro das Pessoas Jurídicas|N
19140601|Receita de Multas e Juros de Mora da Dívida Ativa da Contribuição Social sobre o Lucro das Pessoas Jurídicas|S
19140602|Receita de Parcelamentos – Multas e Juros de Mora da Dívida Ativa da Contribuição Social sobre o Lucro das Pessoas Jurídicas|S
19140700|Multas e Juros de Mora da Dívida Ativa sobre a Contribuição dos Concursos e Prognósticos|N
19140701|Multas e Juros de Mora da Dívida Ativa da Contribuição sobre a Receita da Loteria Federal|S
19140702|Multas e Juros de Mora da Dívida Ativa da Contribuição sobre a Receita de Loterias Esportivas|S
19140703|Multas e Juros de Mora da Dívida Ativa da Contribuição sobre a Receita de Concursos Especiais de Loterias Esportivas|S
19140704|Multas e Juros de Mora da Dívida Ativa da Contribuição sobre a Receita de Loterias de Números|S
19140705|Multas e Juros de Mora da Dívida Ativa da Contribuição sobre a Receita da Loteria Instantânea|S
19140706|Multas e Juros de Mora da Dívida Ativa da Contribuição sobre a Receita de Prêmios Prescritos de Loterias Federais|S
19140800|Multas e Juros de Mora da Dívida Ativa sobre a Contribuição Relativa à Despedida de Empregado sem Justa Causa|S
19140900|Multas e Juros de Mora da Dívida Ativa sobre a Contribuição sobre a Remuneração Devida ao Trabalhador|S
19141000|Multas e Juros de Mora da Dívida Ativa da Cota-Parte do Adicional ao Frete para Renovação da Marinha Mercante|S
19141100|Multas e Juros de Mora da Dívida Ativa da Contribuição Relativa às Atividades de Comercialização de Petróleo e seus Derivados, Gás Natural e Álcool Carburante|N
19141101|Receita de Multas e Juros de Mora da Dívida Ativa da Contribuição Relativa às Atividades de Comercialização de Petróleo e seus Derivados, Gás Natural e Álcool Carburante|S
19141102|Receita de Parcelamentos - Multas e Juros de Mora da Dívida Ativa da Contribuição Relativa às Atividades de Comercialização de Petróleo e seus Derivados, Gás Natural e Álcool Carburante|S
19141200|Juros de Mora do FUNDAF – Dívida Ativa das Contribuições|N
19141201|Juros de Mora do FUNDAF – Receita da Dívida Ativa da Contribuição para o Financiamento da Seguridade Social|S
19141202|Juros de Mora do FUNDAF - Receita de Parcelamentos da Dívida Ativa da Contribuição para o Financiamento da Seguridade Social|S
19141203|Juros de Mora do FUNDAF – Receita da Dívida Ativa da Contribuição sobre Movimentação Financeira|S
19141204|Juros de Mora do FUNDAF - Receita de Parcelamentos da Dívida Ativa da Contribuição sobre Movimentação Financeira|S
19141205|Juros de Mora do FUNDAF – Receita da Dívida Ativa das Contribuições para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público|S
19141206|Juros de Mora do FUNDAF - Receita de Parcelamentos da Dívida Ativa das Contribuições para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público|S
19141207|Juros de Mora do FUNDAF - Receita da Dívida Ativa da Contribuição Social sobre o Lucro das Pessoas Jurídicas|S
19141208|Juros de Mora do FUNDAF - Receita de Parcelamentos da Dívida Ativa da Contribuição Social sobre o Lucro das Pessoas Jurídicas|S
19141209|Juros de Mora do FUNDAF – Dívida Ativa da Contribuição sobre a Receita da Loteria Federal|S
19141210|Juros de Mora do FUNDAF - Dívida Ativa da Contribuição sobre a Receita de Loterias Esportivas|S
19141211|Juros de Mora do FUNDAF - Dívida Ativa da Contribuição sobre a Receita de Concursos Especiais de Loterias Esportivas|S
19141212|Juros de Mora do FUNDAF - Dívida Ativa da Contribuição sobre a Receita de Loterias de Números|S
19141213|Juros de Mora do FUNDAF - Dívida Ativa da Contribuição sobre a Receita da Loteria Instantânea|S
19141214|Juros de Mora do FUNDAF – Receita da Dívida Ativa de Prêmios Prescritos de Loterias Federais|S
19141300|Multas e Juros de Mora da Dívida Ativa das Contribuições sobre os Serviços de Telecomunicações|N
19141301|Multas e Juros de Mora da Dívida Ativa da Contribuição sobre a Receita Operacional Bruta Decorrente de Prestação de Serviços de Telecomunicações|S
19141302|Multas e Juros de Mora da Dívida Ativa da Contribuição para o Fomento da Radiodifusão Pública|S
19149900|Multas e Juros de Mora da Dívida Ativa de Outras Contribuições|N
19149901|Multas e Juros de Mora da Dívida Ativa de Outras Contribuições – Principal|S
19149902|Parcelamentos - Multas e Juros de Mora da Dívida Ativa de Outras Contribuições|S
19150000|Multa e Juros de Mora da Dívida Ativa de Outras Receitas|N
19150100|Multas e Juros de Mora da Dívida Ativa das Multas por Infração à Legislação Trabalhista|S
19150200|Multas e Juros de Mora da Dívida Ativa da Receita de Exploração de Recursos Minerais|S
19150300|Multas e Juros de Mora da Dívida Ativa da Receita de Outorga de Direitos de Exploração e Pesquisa Mineral|S
19150400|Multas e Juros de Mora da Receita da Dívida Ativa das Multas Previstas na Legislação Minerária|S
72103201|Contribuição Industrial Rural|S
19150500|Multas e Juros de Mora da Receita da Dívida Ativa dos Serviços de Inspeção e Fiscalização da Atividade Mineral|S
19150600|Multas e Juros de Mora da Receita da Dívida Ativa da Multa de Poluição de Águas|S
19150700|Multas e Juros de Mora da Receita da Dívida Ativa da Outorga de Direitos de Uso de Recursos Hídricos|S
19150800|Multas e Juros de Mora da Receita da Dívida Ativa da Multa Prevista no Código Brasileiro de Aeronáutica|S
19150900|Multas e Juros de Mora da Receita da Dívida Ativa dos Serviços de Inspeção e Fiscalização|S
19151000|Multas e Juros de Mora da Receita da Dívida Ativa das Multas Previstas na Lei Geral das Telecomunicações|S
19151100|Multas e Juros de Mora da Receita da Dívida Ativa de Concessões e Permissões – Serviços de Comunicação|N
19151101|Multas e Juros de Mora da Dívida Ativa da Outorga dos Serviços de Telecomunicações|S
19151102|Multas e Juros de Mora da Dívida Ativa da Outorga dos Serviços de Radiodifusão Sonora e de Sons e Imagens|S
19151103|Multas e Juros de Mora da Dívida Ativa da Outorga do Direito de Uso de Radiofrequência|S
19151104|Multas e Juros de Mora da Dívida Ativa da Transferência de Concessão, de Permissão ou de Autorização de Telecomunicações ou de Uso de Radiofrequência|S
19151106|Multas e Juros de Mora da Dívida Ativa da Outorga para a Utilização de Posições Orbitais|S
19151107|Multas e Juros de Mora da Dívida Ativa de Outras Receitas de Concessões e Permissões - Serviços de Comunicação|S
19151200|Multas e Juros de Mora da Receita da Dívida Ativa da Contribuição para o Desenvolvimento da Indústria Cinematográfica Nacional|S
19151300|Multas e Juros de Mora da Receita da Dívida Ativa decorrente da Não-Aplicação de Incentivos Fiscais em Projetos Culturais e Indústria Cinematográfica|S
19151400|Multas e Juros de Mora da Receita da Dívida Ativa das Multas por Infrações à Legislação Cinematográfica|S
19151500|Multas e Juros de Mora da Receita da Dívida Ativa da Utilização de Recursos Hídricos – Demais Empresas|S
19151600|Multas e Juros de Mora da Receita da Dívida Ativa das Multas Previstas em Lei por Infrações no Setor de Energia Elétrica|S
19151700|Multas e Juros de Mora da Receita da Dívida Ativa da Taxa de Fiscalização de Serviços de Energia Elétrica|S
19151800|Multas e Juros de Mora da Receita da Dívida Ativa  das Multas Previstas na Legislação sobre Lubrificantes e Combustíveis|S
19151900|Multas e Juros de Mora da Dívida Ativa das Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência dos Servidores|S
19152000|Multas e Juros de Mora da Receita da Dívida Ativa da Taxa de Fiscalização e Autos de Infração no âmbito do Regime de Previdência Complementar Fechada|N
19152001|Multas e Juros de Mora da Receita da Dívida Ativa da Taxa de Fiscalização – TAFIC|S
19152002|Multas e Juros de Mora da Receita da Dívida Ativa do Auto de Infração no âmbito do Regime de Previdência Complementar Fechada|S
19159900|Outras Multas e Juros de Mora da Dívida Ativa de Outras Receitas|N
19159901|Outras Multas e Juros de Mora da Dívida Ativa de Outras Receitas – Principal|S
19159902|Parcelamentos - Outras Multas e Juros de Mora da Dívida Ativa de Outras Receitas|S
19180000|Multas e Juros de Mora de Outras Receitas|N
19180100|Multas e Juros de Mora de Aluguel|S
19180200|Multas e Juros de Mora de Arrendamentos|S
19180300|Multas e Juros de Mora de Laudêmios|S
19180400|Multa e Juros de Mora da Alienação de Bens Imóveis de Domínio da União|N
19180401|Multa de Mora da Alienação de Bens Imóveis de Domínio da União – Domínio Pleno, Útil e Direto|S
19180402|Juros de Mora da Alienação de Bens Imóveis de Domínio da União – Domínio Pleno, Útil e Direto|S
19180500|Multas e Juros de Mora da Alienação de Outros Bens Imóveis|S
19180600|Multas e Juros de Mora do Parcelamento|S
19180700|Multas e Juros de Mora de Foros|S
19180800|Multas e Juros de Mora da Taxa de Ocupação|S
19180900|Multas e Juros de Mora de Dividendos|S
19181000|Multas e Juros de Mora de Participações|S
19181100|Multas e Juros de Mora da Receita dos Direitos “Antidumping” e dos Direitos Compensatórios|S
19181200|Multas e Juros de Mora da Receita Decorrente de Bens Apreendidos|S
19181400|Multas e Juros de Mora da Receita de Exploração de Recursos Minerais|S
19181500|Multas e Juros de Mora da Receita de Outorga de Direitos de Exploração e Pesquisa Mineral|S
19181600|Multas e Juros de Mora da Receita de Concessão Florestal|S
19181700|Multa e Juros de Mora pela Cessão de Uso de Bens da União|N
19181701|Multa de Mora pela Cessão de Uso de Bens da União|S
19181702|Juros de Mora pela Cessão de Uso de Bens da União|S
19181800|Multa e Juros de Mora de Indenização por Posse ou Ocupação Ilícita de Bens da União|N
19181801|Multa de Mora de Indenização por Posse ou Ocupação Ilícita de Bens da União|S
19181802|Juros de Mora de Indenização por Posse ou Ocupação Ilícita de Bens da União|S
19181900|Multas e Juros de Mora do Auto de Infração no âmbito do Regime de Previdência Complementar Fechada|S
19182000|Multas e Juros de Mora da Receita Decorrente de Medidas de Suspensão de Concessões dos Direitos de Propriedade Intelectual|S
19182100|Multas e Juros de Mora do Ressarcimento Decorrente de Ações Regressivas Oriundas da Relação de Trabalho|S
19182300|Multa e Juros de Mora Decorrentes da Restituição de Recursos de Fomento|S
19182400|Multas e Juros de Mora das Receitas de Concessão e Outorga na Área de Telecomunicações|N
19182401|Multas e Juros de Mora da Outorga dos Serviços de Telecomunicações|S
19182402|Multas e Juros de Mora da Outorga dos Serviços de Radiodifusão Sonora e de Sons e Imagens|S
19182403|Multas e Juros de Mora da Outorga do Direito de Uso de Radiofrequência|S
19182404|Multas e Juros de Mora da Transferência de Concessão, de Permissão ou de Autorização de Telecomunicações ou de Uso de Radiofrequência|S
19182406|Multas e Juros de Mora da Outorga para a Utilização de Posições Orbitais|S
19182407|Multas e Juros de Mora de Outras Receitas de Concessões e Permissões - Serviços de Comunicação|S
19182500|Multas e Juros de Mora Incidentes sobre as Multas Previstas na Lei Geral       das Telecomunicações|S
19182600|Multas e Juros de Mora Decorrentes de Multas por Auto de Infração|S
19182700|Multas e Juros de Mora dos Serviços de Certificação e Homologação de Produtos de Telecomunicações|S
19189900|Outras Multas e Juros de Mora|N
19189901|Outras Multas e Juros de Mora - Primárias|S
19189902|Outras Multas e Juros de Mora - Financeiras|S
19190000|Multas de Outras Origens|N
19190100|Multas Previstas na Legislação de Metrologia|S
19190200|Multas do Regulamento para o Tráfego Marítimo|S
19190300|Multa de Poluição de Águas|S
19190400|Multas Previstas em Acordos Internacionais sobre a Pesca|S
19190500|Multas Decorrentes de Apreensão de Embarcações de Pesca|S
19190600|Multas do Código Eleitoral e Leis Conexas|S
19190700|Multas Previstas no Regulamento do Estrangeiro|S
19190800|Multas Previstas na Lei do Serviço Militar|S
19190900|Multas Previstas na Lei Geral das Telecomunicações|S
19191000|Multas Previstas na Legislação Sanitária|S
19191200|Multas Previstas na Legislação de Registro do Comércio|S
19191300|Multas Previstas na Legislação sobre Lubrificantes e Combustíveis|S
19191400|Multas por Infração à Legislação Trabalhista|S
19191500|Multas Previstas na Legislação de Trânsito|S
19191600|Multas Previstas na Legislação do Seguro-Desemprego e Abono Salarial|S
19191700|Multas Previstas na Lei Delegada no 04/62|S
19191800|Multas sobre a Fiscalização da Rede de Produção Orgânica|S
19192000|Multa Prevista na Lei de Prevenção ao Uso de Drogas|S
19192600|Multas Previstas na Legislação sobre Defesa dos Direitos Difusos|N
19192601|Multas Previstas na Legislação sobre Defesa dos Direitos Difusos Trabalhistas|S
19192602|Multas Previstas na Legislação sobre Defesa dos Direitos Difusos – Outros|S
19192700|Multas e Juros Previstos em Contratos|S
19192800|Multas Decorrentes da Operação do Transporte Rodoviário de Passageiros e Cargas|S
19192900|Multas Previstas por Infrações à Legislação sobre Transportes Ferroviários|S
19193000|Multas Previstas no Código Brasileiro de Aeronáutica|S
19193100|Multa de Tarifa Pedágio|S
19193200|Multas Aplicadas no Âmbito de Processo Judicial|S
19193210|Multas Decorrentes de Sentenças Penais Condenatórias|S
19193220|Multas Decorrentes de Sentenças Judiciais|S
19193300|Multa de Quebra de Fiança|S
19193400|Multas Previstas em Lei por Infrações no Setor de Energia elétrica|S
19193500|Multas por Danos Ambientais|N
19193510|Multas Administrativas por Danos Ambientais|S
19193520|Multas Judiciais por Danos Ambientais|S
19193600|Multa de Segurança Privada|S
19193700|Multa por Ato Atentatório ao Exercício da Jurisdição|S
19193800|Multas e Juros das Operações Oficiais de Crédito|S
19194100|Multas por Infrações à Legislação Cinematográfica|S
19194800|Multas Aplicadas pelos Tribunais de Contas|S
19194900|Multas Previstas na Legislação sobre Regime de Previdência Privada Complementar|S
19195000|Multas por Auto de Infração|S
19195100|Multa pelo Descumprimento de Obrigação Acessória Previdenciária|N
19195110|Multas por Atraso de Informações da Guia de Recolhimento do FGTS e Informações à Previdência Social|S
19195120|Multa a Titulares de Cartórios por Descumprimento das Obrigações Previstas na Legislação Previdenciária|S
19195130|Multas Aplicadas a Empresa por Não Emissão ou Emissão em Atraso da Comunicação por Acidente de Trabalho|S
19195140|Multas Aplicadas por Ausência de Desconto em Folha de Pagamento Proveniente de Benefícios Pagos Indevidamente|S
19195150|Multas Aplicadas por Litigância de Má-Fé em Processos Judiciais contra o INSS|S
19195200|Multas Previstas na Legislação Minerária|S
19195300|Multas Decorrentes de Serviços de Migração|S
19196000|Multa por Infração à Legislação de Licitação|S
19197000|Multas e Indenizações pela Exploração do Patrimônio Genético|N
19197001|Multas e Indenizações pela Exploração do Patrimônio Genético em Áreas de Domínio da União|S
19197002|Multas e Indenizações pela Exploração do Patrimônio Genético no Mar Territorial, Zona Econômica Exclusiva ou Plataforma Continental|S
19199900|Outras Multas|S
19200000|Indenizações e Restituições|N
19210000|Indenizações|N
19210500|Indenizações previstas na Legislação sobre Defesa de Direitos Difusos|S
19210600|Indenizações por Danos Causados ao Patrimônio Público|S
19210700|Indenização por Posse ou Ocupação Ilícita de Bens da União|S
19219900|Outras Indenizações|S
19220000|Restituições|N
19220100|Restituições de Convênios|N
19220110|Restituições de Convênios – Primárias|S
19220120|Restituições de Convênios – Financeira|S
19220200|Restituições de Benefícios não Desembolsados|S
19220210|Restituições de Benefícios Não Desembolsados - Fundo de Amparo ao Trabalhador|S
19220220|Restituições de Benefícios Não Desembolsados - Recursos Próprios Não-Financeiros|S
19220230|Restituição de Benefícios Previdenciários Oriundos de Fraude|S
19220240|Restituição de Benefícios Previdenciários Oriundos de Erro|S
19220250|Restituição de Benefícios Pagos Indevidamente pelo Banco Depositário|S
19220260|Restituição de Benefícios Previdenciários Mediante Consignação em Folha de Pagamento|S
19220270|Restituição de Benefícios Previdenciários Oriundos de Parcelamento de Débito|S
19220280|Outras Restituições de Benefícios Não Desembolsados – Demais Fontes|S
19220290|Outras Restituições de Benefícios|N
19220291|Restituição de Benefícios Oriundos de Encargos Previdenciários da União|S
19220292|Restituições de Benefícios de Prestação Continuada e de Renda Mensal Vitalícia|S
19220293|Outras Restituições de Benefícios Previdenciários|S
19220300|Restituição de Contribuições Previdenciárias Complementares|S
19220400|Restituições não Reclamadas das Condenações Judiciais|S
19220500|Ressarcimento por Operadoras de Seguros Privados de Assistência à Saúde|S
19220700|Recuperação de Despesas de Exercícios Anteriores|S
19220800|Ressarcimento de Pagamentos de Honorários Técnico-Periciais|S
19220900|Ressarcimento de Despesas do Porte de Remessa e Retorno dos Autos|S
19221000|Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência dos Servidores|N
19221001|Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência dos Servidores – Principal|S
19221002|Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência dos Servidores – Parcelamentos|S
19221100|Restituição de Parcelas do Seguro Desemprego Recebidas Indevidamente|S
